measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
EDRClassifierTest,"Geolife University ",10,"0.8279458955814182,0.7764281087251947,0.7174169572526976,0.6372339395701525,0.6167023737352955,0.6127203539173837,0.600292656193419,0.5973184262914832,0.599572942023282,0.6124896877364072"
LCSSClassifierTest,"Geolife University ",10,"0.8279458955814182,0.7763795974831215,0.71736837178799,0.6371884445071603,0.6165863299367463,0.6125847815408332,0.6001686660810779,0.5971374260477017,0.599396382199997,0.6123116959466567"
SMSMTemporalDurationClassifierTest,"Geolife University ",10,"0.7857182907578317,0.7646384356725144,0.7703269348556048,0.740536923049696,0.665913929678308,0.6433415878840898,0.626904389614793,0.609454419816159,0.5943172936523049,0.5925092036251259"
SMSMEllipsesWithDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9545751633986927,0.9598039215686275,0.9639122315592904,0.9682831465919701,0.9711134453781513,0.9733515395280101,0.9759259259259259,0.9775128850388367,0.9745756883800956"
SMSMEllipsesClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9550653594771242,0.9605392156862744,0.9645658263305322,0.9688667133520075,0.9716386554621849,0.9738281190487073,0.9763616557734205,0.9779139545575531,0.9749470490455739"
SMSMEllipsesWithTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9545751633986927,0.9598039215686275,0.9639122315592904,0.9682831465919701,0.9711134453781513,0.9733515395280101,0.9759259259259259,0.9775128850388367,0.9745756883800956"
MSMClassifierTest,"Geolife University ",10,"0.6261134115332763,0.42961265951489713,0.4070940184745132,0.35914618453290825,0.32422756083451054,0.3191962336113306,0.3222043414134949,0.31512608738037523,0.32985200543435483,0.32654943035867195"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9169036121502663,0.8811364229063444,0.8600982963193682,0.8236341223201301,0.8054317975163379,0.8007615264744897,0.780091365537047,0.7777280018843117,0.7745826665487751"
EDRClassifierTest,San Francisco cab (Directed Regions),10,"0.7675653594771242,0.7253851540616246,0.644930926916221,0.6267308943779532,0.643787244890186,0.6109048202045834,0.5689893733971048,0.5750140751275695,0.5720092274355986,0.5686669780913028"
SMSMDistanceClassifierTest,"Geolife University ",10,"0.7947443949254989,0.7063818102969829,0.715502679890002,0.7240362441950148,0.7283088542326486,0.7308460461654499,0.6956699628911147,0.7028930906512533,0.6801028724065145,0.5439961226509389"
SMSMEllipsesWithTemporalDurationClassifierTest,"Geolife University ",10,"0.8180432762347223,0.7910160854312408,0.7746641099584161,0.7707743722568307,0.7629492394748174,0.756672483961438,0.7574994228187388,0.7570903953960851,0.7540769341859991,0.7509741318168252"
MSMClassifierTest,San Francisco cab (Directed Regions),10,"0.5928617041217897,0.5644130426209937,0.5185086439730491,0.48694826185416235,0.49944480834740385,0.4313578646542499,0.39160481953592585,0.39766299956586265,0.39955368579890393,0.40478664722113405"
SMSMEllipsesWithDistanceClassifierTest,"Geolife University ",10,"0.7947443949254989,0.7063818102969829,0.715502679890002,0.7240362441950148,0.7283088542326486,0.7308460461654499,0.6956699628911147,0.7028930906512533,0.6801028724065145,0.5439961226509389"
LCSSClassifierTest,San Francisco cab (Directed Regions),10,"0.7675653594771242,0.7253851540616246,0.644930926916221,0.6267308943779532,0.643787244890186,0.6109048202045834,0.5689893733971048,0.5750140751275695,0.5720092274355986,0.5679255050314908"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,"Geolife University ",10,"0.7947443949254989,0.7063818102969829,0.715502679890002,0.7240362441950148,0.7283088542326486,0.7308460461654499,0.6956699628911147,0.7028930906512533,0.6801028724065145,0.5439961226509389"
SMSMTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.7734849265991135,0.6963760841961876,0.661459498395443,0.6351508680814567,0.6080160909175317,0.5718701498537233,0.542608041726206,0.496569720226346,0.47238538609022623"
SMSMDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8114729225023343,0.7498551693404635,0.6942303883480354,0.6765288868986966,0.6659770345096333,0.6396316739929658,0.6093523676827598,0.5955507085065871,0.5854701243780813"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8049550904222184,0.7328548423661222,0.6880509816910786,0.6581524203866422,0.6312950574183613,0.585219743872822,0.5507372217657717,0.5063792485728553,0.4799121992965526"
